"Semester CCYYS: 20152"																																																																										
"Field of Study: all Fields of Study"																																																																										
"This is a tab delimited text file. Please open in EXCEL."																																																																										
"The last field is a data check field. All the records should have a # sign in the last field. If not, data has been lost."																																																																										
"---"																																																																										
"CCYYS"	"CSN"	"UNQ"	"FOS"	"CNBR"	"TPC"	"TITLE"	"CANC"	"INC"	"INST NAME"	"INST EID"	"ANCL"	"CLMT"	"SEATS TKN"	"12THDAY"	"TOT ANCL"	"TOT CLMT"	"TOT SEATS TKN"	"TOT 12THDAY"	"TYPE"	"MODE"	"PGM CODE"	"FLAGS"	"#XLISTGS"	"XLISTG INFO"	"SM-AS HM"	"M-SEC HM"	"#TL"	"DAYS1"	"FROM T1"	"TO T1"	"BLDG1"	"RM1"	"CAP1"	"GPC1"	"TL NOTES 1"	"DAYS2"	"FROM T2"	"TO T2"	"BLDG2"	"RM2"	"CAP2"	"GPC2"	"TL NOTES 2"	"DAYS3"	"FROM T3"	"TO T3"	"BLDG3"	"RM3"	"CAP3"	"GPC3"	"TL NOTES 3"	"STD1"	"STD2"	"STD3"	"STD4"	"STD5"	"STD6"	"STD7"	"STD8"	"STD9"	"STD10"	"STD11"	"STD12"	"STD13"	"STD14"	"STD15"	"STD16"	"STD17"	"STD18"	"SCH COMM"	"DEPT COMM"	"LUPD T"	"LUPD ID"	"DATA CHECK"
20152	110673	55795	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"MW"	"4:00 pm"	"6:00 pm"	"RLM"	8.318	24								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110674	55800	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"TTH"	"4:00 pm"	"6:00 pm"	"RLM"	8.318	24								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110677	55805	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"MW"	"6:00 pm"	"8:00 pm"	"RLM"	8.318	24								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110678	55810	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"TTH"	"6:00 pm"	"8:00 pm"	"RLM"	8.318	24								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110829	56535	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	9	24	0	0	9	24	0	0	"LAB"	"FACEFACE"			0				2	"W"	"8:00 am"	"10:00 am"	"RLM"	8.32	24			"W"	"10:00 am"	"11:00 am"	"RLM"	8.32	24								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110830	56540	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	16	24	0	0	16	24	0	0	"LAB"	"FACEFACE"			0				2	"TH"	"8:00 am"	"10:00 am"	"RLM"	8.32	24			"TH"	"10:00 am"	"11:00 am"	"RLM"	8.32	24								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110831	56545	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	21	24	0	0	21	24	0	0	"LAB"	"FACEFACE"			0				2	"M"	"10:00 am"	"12:00 noon"	"RLM"	8.32	24			"M"	"12:00 noon"	"1:00 pm"	"RLM"	8.32	24								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110832	56550	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	11	24	0	0	11	24	0	0	"LAB"	"FACEFACE"			0				2	"T"	"10:00 am"	"12:00 noon"	"RLM"	8.32	24			"T"	"12:00 noon"	"1:00 pm"	"GDC"	2.502	24	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110833	56555	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	11	24	0	0	11	24	0	0	"LAB"	"FACEFACE"			0				2	"T"	"12:00 noon"	"2:00 pm"	"RLM"	8.32	24			"T"	"2:00 pm"	"3:00 pm"	"RLM"	6.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110834	56560	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	24	24	0	0	24	24	0	0	"LAB"	"FACEFACE"			0				2	"TH"	"12:00 noon"	"2:00 pm"	"RLM"	8.32	24			"TH"	"2:00 pm"	"3:00 pm"	"RLM"	6.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110835	56565	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	23	24	0	0	23	24	0	0	"LAB"	"FACEFACE"			0				2	"M"	"2:00 pm"	"4:00 pm"	"RLM"	8.32	24			"M"	"4:00 pm"	"5:00 pm"	"RLM"	7.114	54	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110836	56570	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	22	24	0	0	22	24	0	0	"LAB"	"FACEFACE"			0				2	"T"	"2:00 pm"	"4:00 pm"	"RLM"	8.32	24			"T"	"4:00 pm"	"5:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110837	56575	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	23	24	0	0	23	24	0	0	"LAB"	"FACEFACE"			0				2	"W"	"2:00 pm"	"4:00 pm"	"RLM"	8.32	24			"W"	"4:00 pm"	"5:00 pm"	"RLM"	5.116	41	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110838	56580	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	24	24	0	0	24	24	0	0	"LAB"	"FACEFACE"			0				2	"TH"	"2:00 pm"	"4:00 pm"	"RLM"	8.32	24			"TH"	"4:00 pm"	"5:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110839	56585	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	14	24	0	0	14	24	0	0	"LAB"	"FACEFACE"			0				2	"M"	"4:00 pm"	"6:00 pm"	"RLM"	8.32	24			"M"	"6:00 pm"	"7:00 pm"	"RLM"	5.124	40	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110840	56590	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	10	24	0	0	10	24	0	0	"LAB"	"FACEFACE"			0				2	"T"	"4:00 pm"	"6:00 pm"	"RLM"	8.32	24			"T"	"6:00 pm"	"7:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110841	56595	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	16	24	0	0	16	24	0	0	"LAB"	"FACEFACE"			0				2	"W"	"4:00 pm"	"6:00 pm"	"RLM"	8.32	24			"W"	"6:00 pm"	"7:00 pm"	"RLM"	5.12	41	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110842	56600	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	21	24	0	0	21	24	0	0	"LAB"	"FACEFACE"			0				2	"TH"	"4:00 pm"	"6:00 pm"	"RLM"	8.32	24			"TH"	"6:00 pm"	"7:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110843	56605	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	13	24	0	0	13	24	0	0	"LAB"	"FACEFACE"			0				2	"M"	"6:00 pm"	"8:00 pm"	"RLM"	8.32	24			"M"	"8:00 pm"	"9:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110844	56610	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	21	24	0	0	21	24	0	0	"LAB"	"FACEFACE"			0				2	"T"	"6:00 pm"	"8:00 pm"	"RLM"	8.32	24			"T"	"8:00 pm"	"9:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	110845	56615	"PHY"	" 103N"		"LABORATORY FOR PHY 303L"			"MARKERT, J"	"jmarkert"	24	24	0	0	24	24	0	0	"LAB"	"FACEFACE"			0				2	"W"	"6:00 pm"	"8:00 pm"	"RLM"	8.32	24			"W"	"8:00 pm"	"9:00 pm"	"RLM"	7.112	30	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	115409	55763	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"MW"	"9:00 am"	"11:00 am"	"RLM"	8.322	24								0								0																							"10/24/2014"	"sed737"	"#"
20152	115410	55764	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"TTH"	"9:00 am"	"11:00 am"	"RLM"	8.322	24								0								0																							"10/24/2014"	"sed737"	"#"
20152	115411	55773	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"MW"	"11:00 am"	"1:00 pm"	"RLM"	8.322	24								0								0																							"10/24/2014"	"sed737"	"#"
20152	115415	55774	"P S"	" 303"		"INTRO PHYS SCI I: MECH & HEAT"					24	24	0	0	24	24	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"TTH"	"11:00 am"	"1:00 pm"	"RLM"	8.322	24								0								0																							"10/24/2014"	"sed737"	"#"
20152	112957	54820	"M"	" 393C"		"INTRO ERGODIC THRY & DYNAMICS"			"BOWEN, L"	"cocked"	15	30	0	0	15	30	0	0	"LECTURE"	"FACEFACE"			0				1	"MWF"	"2:00 pm"	"3:00 pm"	"RLM"	9.166	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110566	54825	"M"	" 393C"		"MULTISCALE MODELING/COMPUTATN"			"TSAI, Y"	"yt359"	20	30	0	0	20	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"11:00 am"	"12:30 pm"	"RLM"	9.166	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112136	64045	"CSE"	" 396"		"PARTL DIFFERENTIAL EQUATNS II"			"FIGALLI, A"	"af9578"	1	10	0	0	8	30	0	0	"LECTURE"	"FACEFACE"			1	"54830 M  393C (SSA); 64045 CSE  396;"	54830		1	"TTH"	"9:30 am"	"11:00 am"	"RLM"	10.176	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110563	54800	"M"	" 392C"		"RIEMANN SURFACES"	"A"		"PERUTZ, T"	"tp7252"	16	30	0	0	16	30	0	0	"LECTURE"	"FACEFACE"			0				1	"MWF"	"10:00 am"	"11:00 am"	"RLM"	10.176	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110564	54805	"M"	" 392C"		"TOPICS IN D-MODULES"			"GUNNINGHAM, S"	"sg38526"	17	30	0	0	17	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"11:00 am"	"12:30 pm"	"RLM"	10.176	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110567	54830	"M"	" 393C"		"PARTL DIFFERENTIAL EQUATNS II"			"FIGALLI, A"	"af9578"	7	20	0	0	8	30	0	0	"LECTURE"	"FACEFACE"			1	"54830 M  393C; 64045 CSE  396 (SSA);"	54830		1	"TTH"	"9:30 am"	"11:00 am"	"RLM"	10.176	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112119	63965	"CSE"	" 383L"		"NUMRCL ANLY: DIFFERNTL EQUATNS"			"ENGQUIST, B"	"be296"	12	12	0	0	30	30	0	0	"LECTURE"	"FACEFACE"			1	"54740 M  387D (ISA); 63965 CSE  383L;"	54740		1	"MW"	"8:30 am"	"10:00 am"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	112121	63975	"CSE"	" 384L"		"THEORY OF PROBABILITY"			"ZITKOVIC, G"	"gz338"	6	10	0	0	10	30	0	0	"LECTURE"	"FACEFACE"			1	"54735 M  385D (ISA); 63975 CSE  384L;"	54735		1	"MWF"	"12:00 noon"	"1:00 pm"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	112125	63990	"CSE"	" 385S"		"COMPLEX ANALYSIS"			"CHEN, T"	"tc8936"	5	5	0	0	23	30	0	0	"LECTURE"	"FACEFACE"			1	"54705 M  381D (ISA); 63990 CSE  385S;"	54705		1	"MWF"	"2:00 pm"	"3:00 pm"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	112126	63995	"CSE"	" 386D"		"METHODS OF APPLIED MATHEMATICS"			"VASSEUR, A"	"afv75"	6	10	0	0	23	30	0	0	"LECTURE"	"FACEFACE"			1	"54720 M  383D (ISA); 63995 CSE  386D;"	54720		1	"MWF"	"10:00 am"	"11:00 am"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	112135	64040	"CSE"	" 394"		"STOCHASTIC PROCESSES II"			"SIRBU, M"	"ms27385"	10	10	0	0	22	30	0	0	"LECTURE"	"FACEFACE"			1	"54845 M  394C (SSA); 64040 CSE  394;"	54845		1	"TTH"	"12:30 pm"	"2:00 pm"	"RLM"	11.176	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110542	54700	"M"	" 380D"		"ALGEBRA"			"CIPERIANI, M"	"mc39248"	12	30	0	0	12	30	0	0	"LECTURE"	"FACEFACE"			0				1	"MWF"	"11:00 am"	"12:00 noon"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110543	54705	"M"	" 381D"		"COMPLEX ANALYSIS"			"CHEN, T"	"tc8936"	18	25	0	0	23	30	0	0	"LECTURE"	"FACEFACE"			1	"54705 M  381D; 63990 CSE  385S (ISA);"	54705		1	"MWF"	"2:00 pm"	"3:00 pm"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110544	54710	"M"	" 382D"		"DIFFERENTIAL TOPOLOGY"			"NEITZKE, A"	"an7269"	26	30	0	0	26	30	0	0	"LECTURE"	"FACEFACE"			0				1	"MWF"	"1:00 pm"	"2:00 pm"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	112941	54715	"M"	" 382E"		"ADVANCED ALGEBRAIC TOPOLOGY"			"LIDMAN, T"	"tl22454"	15	30	0	0	15	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"2:00 pm"	"3:30 pm"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110545	54720	"M"	" 383D"		"METHODS OF APPLIED MATHEMATICS"			"VASSEUR, A"	"afv75"	17	20	0	0	23	30	0	0	"LECTURE"	"FACEFACE"			1	"54720 M  383D; 63995 CSE  386D (ISA);"	54720		1	"MWF"	"10:00 am"	"11:00 am"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110548	54735	"M"	" 385D"		"THEORY OF PROBABILITY"			"ZITKOVIC, G"	"gz338"	4	20	0	0	10	30	0	0	"LECTURE"	"FACEFACE"			1	"54735 M  385D; 63975 CSE  384L (ISA);"	54735		1	"MWF"	"12:00 noon"	"1:00 pm"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110549	54740	"M"	" 387D"		"NUMRCL ANLY: DIFFERNTL EQUATNS"			"ENGQUIST, B"	"be296"	18	18	0	0	30	30	0	0	"LECTURE"	"FACEFACE"			1	"54740 M  387D; 63965 CSE  383L (ISA);"	54740		1	"MW"	"8:30 am"	"10:00 am"	"RLM"	11.176	30								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	110571	54845	"M"	" 394C"		"STOCHASTIC PROCESSES II"			"SIRBU, M"	"ms27385"	12	20	0	0	22	30	0	0	"LECTURE"	"FACEFACE"			1	"54845 M  394C; 64040 CSE  394 (SSA);"	54845		1	"TTH"	"12:30 pm"	"2:00 pm"	"RLM"	11.176	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110929	57000	"PHY"	" 382S"		"SEMINAR IN NONLINEAR DYNAMICS"			"SWINNEY, H"	"harryls"	18	40	0	0	18	40	0	0	"SEMINAR"	"FACEFACE"			0				1	"MWF"	"1:00 pm"	"2:00 pm"	"RLM"	11.204	55								0								0														"A"						"A"			"10/24/2014"	"NRNW0291"	"#"
20152	110945	57075	"PHY"	" 391U"		"SEMINAR IN PLASMA THEORY"			"BERK, H"	"berkhl"	7	30	0	0	7	30	0	0	"SEMINAR"	"FACEFACE"			0				1	"TTH"	"4:00 pm"	"5:30 pm"	"RLM"	11.204	55								0								0														"A"						"A"			"10/24/2014"	"NRNW0291"	"#"
20152	110944	57070	"PHY"	" 391S"		"SMNR PLASMA PHY: GENERAL"			"MORRISON, P"	"philmo"	6	20	0	0	6	20	0	0	"SEMINAR"	"FACEFACE"			0				1	"F"	"3:00 pm"	"6:00 pm"	"RLM"	11.238	21								0								0														"A"						"A"			"10/24/2014"	"NRNW0291"	"#"
20152	110559	54785	"M"	" 390C"		"PROBABILISTIC COMBINATORICS"			"TRAN, N"	"nt6224"	11	30	0	0	11	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"11:00 am"	"12:30 pm"	"RLM"	12.166	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110561	54810	"M"	" 392C"		"TOPICS IN 3-MANIFOLDS"			"GORDON, C"	"gax"	16	30	0	0	16	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"9:30 am"	"11:00 am"	"RLM"	12.166	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	110568	54835	"M"	" 393C"		"TOPICS IN PARTIAL DIFF EQUATNS"			"STINGA, P"	"prs739"	7	30	0	0	7	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"2:00 pm"	"3:30 pm"	"RLM"	12.166	30								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	108893	47335	"AST"	" 103L"		"ASTRONOMICAL OBSERVATIONS"			"LACY, J"	"jhlacy"	23	25	0	0	23	25	0	0	"LAB"	"FACEFACE"			0				1	"M"	"7:00 pm"	"9:00 pm"	"RLM"	13.132	24								0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	108894	47340	"AST"	" 103L"		"ASTRONOMICAL OBSERVATIONS"			"LACY, J"	"jhlacy"	20	25	0	0	20	25	0	0	"LAB"	"FACEFACE"			0				1	"T"	"7:00 pm"	"9:00 pm"	"RLM"	13.132	24								0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	108895	47345	"AST"	" 103L"		"ASTRONOMICAL OBSERVATIONS"			"LACY, J"	"jhlacy"	25	25	0	0	25	25	0	0	"LAB"	"FACEFACE"			0				1	"W"	"7:00 pm"	"9:00 pm"	"RLM"	13.132	24								0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	108908	47395	"AST"	" 351"		"ASTRONOMICAL INSTRUMENTATION"			"JAFFE, D"	"dtj"	11	15	0	0	18	23	0	0	"LAB"	"FACEFACE"			1	"47395 AST  351; 47465 AST  392J (RS);"			1	"TTH"	"11:00 am"	"12:30 pm"	"RLM"	16.304	0								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	108922	47465	"AST"	" 392J"		"ASTRONOMICAL INSTRUMENTATION"			"JAFFE, D"	"dtj"	7	8	0	0	18	23	0	0	"LAB"	"FACEFACE"			1	"47395 AST  351 (RS); 47465 AST  392J;"			1	"TTH"	"11:00 am"	"12:30 pm"	"RLM"	16.304	0								0								0												"A"											"10/24/2014"	"NRNW0291"	"#"
20152	108909	47400	"AST"	" 353"		"ASTROPHYSICS"			"MILOSAVLJEVIC, M"	"mm42983"	45	45	0	0	45	45	0	0	"LECTURE"	"FACEFACE"		"QUANREAS"	0				1	"MWF"	"11:00 am"	"12:00 noon"	"RLM"	"15.216B"	45								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	108910	47405	"AST"	" 358"		"GALAXIES AND THE UNIVERSE"			"JOGEE, S"	"sj989"	38	45	0	0	38	45	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"2:00 pm"	"3:30 pm"	"RLM"	"15.216B"	45								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	108915	47425	"AST"	" 376"		"COSMOLOGY"			"SHAPIRO, P"	"shapirop"	32	34	0	0	32	34	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"11:00 am"	"12:30 pm"	"RLM"	"15.216B"	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112273	47435	"AST"	" 381"		"PHYSICS OF COMPACT OBJECTS"			"ROBINSON, E"	"elr1"	20	45	0	0	20	45	0	0	"LECTURE"	"FACEFACE"			0				2	"MW"	"2:00 pm"	"3:00 pm"	"RLM"	"15.216B"	45			"F"	"10:00 am"	"11:00 am"			0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113348	47440	"AST"	" 382C"		"ASTROPHYSICAL GAS DYNAMICS"			"BROMM, V"	"vb568"	10	45	0	0	10	45	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"12:30 pm"	"2:00 pm"	"RLM"	"15.216B"	45								0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	108919	47445	"AST"	" 383T"		"SEMINAR IN STELLAR ASTRONOMY"			"ROBINSON, E"	"elr1"	9	30	0	0	9	30	0	0	"SEMINAR"	"FACEFACE"			0				1	"W"	"12:00 noon"	"1:00 pm"	"RLM"	"15.216B"	45								0								0												"A"		"A"						"A"			"10/24/2014"	"NRNW0291"	"#"
20152	112451	47455	"AST"	" 386"		"GALAXY EVOL AT HIGH REDSHIFT"			"FINKELSTEIN, S"	"sf8542"	20	45	0	0	20	45	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"9:30 am"	"11:00 am"	"RLM"	"15.216B"	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	108923	47470	"AST"	" 393S"		"SEMINAR IN INTERSTELLAR MATTER"			"SCALO, J"	"jms7805"	15	20	0	0	15	20	0	0	"SEMINAR"	"FACEFACE"			0				1	"F"	"2:00 pm"	"3:00 pm"	"RLM"	"15.216B"	45								0								0												"A"		"A"						"A"			"10/24/2014"	"NRNW0291"	"#"
20152	103446	15775	"E E"	" 411"		"CIRCUIT THEORY"	"A"	"I"	"LEE, J"	"leejc"	31	0	0	0	31	0	0	0	"LECTURE"	"FACEFACE"			0				2	"MW"	"1:30 pm"	"3:00 pm"	"RLM"		0	"X"		"M"	"3:00 pm"	"5:00 pm"			0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	102757	11940	"PED"	" 106C"		"ADVANCED RUNNING-MEN"			"GUINN, J"	"jg38566"	11	30	0	0	26	60	0	0	"LECTURE"	"FACEFACE"			1	"11940 PED  106C; 11945 PED  106C (MS);"		11945	1	"MW"	"9:00 am"	"10:30 am"	"RSC"	1.104	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102758	11945	"PED"	" 106C"		"ADVANCED RUNNING-WOMEN"			"GUINN, J"	"jg38566"	15	30	0	0	26	60	0	0	"LECTURE"	"FACEFACE"			1	"11940 PED  106C (MS); 11945 PED  106C;"		11945	1	"MW"	"9:00 am"	"10:30 am"	"RSC"	1.104	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102759	11950	"PED"	" 106C"		"BEGINNING RUNNING-MEN"			"GUINN, J"	"jg38566"	22	30	0	0	51	60	0	0	"LECTURE"	"FACEFACE"			1	"11950 PED  106C; 11955 PED  106C (MS);"		11955	1	"MW"	"8:00 am"	"9:30 am"	"RSC"	1.104	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102760	11955	"PED"	" 106C"		"BEGINNING RUNNING-WOMEN"			"GUINN, J"	"jg38566"	29	30	0	0	51	60	0	0	"LECTURE"	"FACEFACE"			1	"11950 PED  106C (MS); 11955 PED  106C;"		11955	1	"MW"	"8:00 am"	"9:30 am"	"RSC"	1.104	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102784	12070	"PED"	" 106C"	"  6"	"6-CIRCUIT AEROBICS"			"GUINN, J"	"jg38566"	33	50	0	0	33	50	0	0	"LECTURE"	"FACEFACE"			0				1	"MW"	"8:30 am"	"10:00 am"	"RSC"	1.104	45								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102639	11365	"KIN"	" 327L"	"  5"	"5-PERSONAL TRAINING"			"STANFORTH, M"	"dixies"	14	50	0	0	14	50	0	0	"LECTURE"	"FACEFACE"			0				1	"F"	"11:30 am"	"1:00 pm"	"RSC"	1.106	0								0								0												"A"											"10/24/2014"	"NRNW0291"	"#"
20152	102761	11960	"PED"	" 106C"		"INTERMEDIATE RUNNING-MEN"			"GUINN, J"	"jg38566"	29	30	0	0	97	110	0	0	"LECTURE"	"FACEFACE"			2	"11960 PED  106C; 11965 PED  106C (MS); 12075 PED  106C (RS);"		11965	1	"MW"	"10:00 am"	"11:30 am"	"RSC"	1.106	0								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102762	11965	"PED"	" 106C"		"INTERMEDIATE RUNNING-WOMEN"			"GUINN, J"	"jg38566"	28	30	0	0	97	110	0	0	"LECTURE"	"FACEFACE"			2	"11960 PED  106C (MS); 11965 PED  106C; 12075 PED  106C (RS);"		11965	1	"MW"	"10:00 am"	"11:30 am"	"RSC"	1.106	0								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102782	12060	"PED"	" 106C"	"  5"	"5-BODY WORKS"			"GUINN, J"	"jg38566"	46	50	0	0	46	50	0	0	"LECTURE"	"FACEFACE"			0				1	"MW"	"12:00 noon"	"1:30 pm"	"RSC"	1.106	0								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102783	12065	"PED"	" 106C"	"  5"	"5-BODY WORKS"			"GUINN, J"	"jg38566"	48	50	0	0	48	50	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"12:30 pm"	"2:00 pm"	"RSC"	1.106	0								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102785	12075	"PED"	" 106C"	"  6"	"6-CIRCUIT AEROBICS"			"GUINN, J"	"jg38566"	40	50	0	0	97	110	0	0	"LECTURE"	"FACEFACE"			2	"11960 PED  106C (RS); 11965 PED  106C (RS); 12075 PED  106C;"			1	"MW"	"10:00 am"	"11:30 am"	"RSC"	1.106	0								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	102786	12080	"PED"	" 106C"	"  6"	"6-CIRCUIT AEROBICS"			"GUINN, J"	"jg38566"	48	50	0	0	48	50	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"11:00 am"	"12:30 pm"	"RSC"	1.106	0								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
